time,period,ips,ops,eps,capacity,actions,ipa,opa,epa,mininal
09:15,6,3,8,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$234,62"
09:15,6,3,8,1,2,(0 1 1;1 0 1),0,1,1,"$245,53"
09:15,6,4,0,0,2,(2 0 0),2,0,0,"$70,93"
09:15,6,4,0,1,2,(1 0 1),1,0,1,"$73,66"
09:15,6,4,1,0,2,(1 1 0;2 0 0),2,0,0,"$90,03"
09:15,6,4,1,1,2,(0 1 1;1 0 1),0,1,1,"$95,48"
09:15,6,4,2,0,2,(0 2 0;1 1 0;2 0 0),1,1,0,"$111,85"
09:15,6,4,2,1,2,(0 1 1;1 0 1),0,1,1,"$117,31"
09:15,6,4,3,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$133,68"
09:15,6,4,3,1,2,(0 1 1;1 0 1),0,1,1,"$141,86"
09:15,6,4,4,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$158,23"
09:15,6,4,4,1,2,(0 1 1;1 0 1),0,1,1,"$166,42"
09:15,6,4,5,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$182,78"
09:15,6,4,5,1,2,(0 1 1;1 0 1),0,1,1,"$190,97"
09:15,6,4,6,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$207,34"
09:15,6,4,6,1,2,(0 1 1;1 0 1),0,1,1,"$218,25"
09:15,6,4,7,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$234,62"
09:15,6,4,7,1,2,(0 1 1;1 0 1),0,1,1,"$245,53"
09:15,6,5,0,0,2,(2 0 0),2,0,0,"$90,03"
09:15,6,5,0,1,2,(1 0 1),1,0,1,"$95,48"
09:15,6,5,1,0,2,(1 1 0;2 0 0),2,0,0,"$111,85"
09:15,6,5,1,1,2,(0 1 1;1 0 1),1,0,1,"$117,31"
09:15,6,5,2,0,2,(0 2 0;1 1 0;2 0 0),1,1,0,"$133,68"
09:15,6,5,2,1,2,(0 1 1;1 0 1),0,1,1,"$141,86"
09:15,6,5,3,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$158,23"
09:15,6,5,3,1,2,(0 1 1;1 0 1),0,1,1,"$166,42"
09:15,6,5,4,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$182,78"
09:15,6,5,4,1,2,(0 1 1;1 0 1),0,1,1,"$190,97"
09:15,6,5,5,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$207,34"
09:15,6,5,5,1,2,(0 1 1;1 0 1),0,1,1,"$218,25"
09:15,6,5,6,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$234,62"
09:15,6,5,6,1,2,(0 1 1;1 0 1),0,1,1,"$245,53"
09:15,6,6,0,0,2,(2 0 0),2,0,0,"$111,85"
09:15,6,6,0,1,2,(1 0 1),1,0,1,"$117,31"
09:15,6,6,1,0,2,(1 1 0;2 0 0),2,0,0,"$133,68"
09:15,6,6,1,1,2,(0 1 1;1 0 1),1,0,1,"$141,86"
09:15,6,6,2,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$158,23"
09:15,6,6,2,1,2,(0 1 1;1 0 1),0,1,1,"$166,42"
09:15,6,6,3,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$182,78"
09:15,6,6,3,1,2,(0 1 1;1 0 1),0,1,1,"$190,97"
09:15,6,6,4,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$207,34"
09:15,6,6,4,1,2,(0 1 1;1 0 1),0,1,1,"$218,25"
09:15,6,6,5,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$234,62"
09:15,6,6,5,1,2,(0 1 1;1 0 1),0,1,1,"$245,53"
09:30,7,0,0,0,3,(0 0 0),0,0,0,"$0,00"
09:30,7,0,0,1,3,(0 0 1),0,0,1,"$0,00"
09:30,7,0,1,0,3,(0 1 0),0,1,0,"$19,10"
09:30,7,0,1,1,3,(0 1 1),0,1,1,"$19,10"
09:30,7,0,2,0,3,(0 2 0),0,2,0,"$38,19"
09:30,7,0,2,1,3,(0 2 1),0,2,1,"$38,19"
09:30,7,0,3,0,3,(0 3 0),0,3,0,"$57,29"
09:30,7,0,3,1,3,(0 2 1),0,2,1,"$60,02"
09:30,7,0,4,0,3,(0 3 0),0,3,0,"$79,12"
09:30,7,0,4,1,3,(0 2 1),0,2,1,"$81,84"
09:30,7,0,5,0,3,(0 3 0),0,3,0,"$100,94"
09:30,7,0,5,1,3,(0 2 1),0,2,1,"$106,40"
09:30,7,0,6,0,3,(0 3 0),0,3,0,"$125,49"
09:30,7,0,6,1,3,(0 2 1),0,2,1,"$130,95"
09:30,7,0,7,0,3,(0 3 0),0,3,0,"$150,05"
09:30,7,0,7,1,3,(0 2 1),0,2,1,"$155,50"
09:30,7,0,8,0,3,(0 3 0),0,3,0,"$174,60"
09:30,7,0,8,1,3,(0 2 1),0,2,1,"$182,78"
09:30,7,0,9,0,3,(0 3 0),0,3,0,"$201,88"
09:30,7,0,9,1,3,(0 2 1),0,2,1,"$210,07"
09:30,7,0,10,0,3,(0 3 0),0,3,0,"$229,16"
09:30,7,0,10,1,3,(0 2 1),0,2,1,"$240,07"
09:30,7,0,11,0,3,(0 3 0),0,3,0,"$259,17"
09:30,7,0,11,1,3,(0 2 1),0,2,1,"$270,08"
09:30,7,0,12,0,3,(0 3 0),0,3,0,"$289,18"
09:30,7,0,12,1,3,(0 2 1),0,2,1,"$300,09"
09:30,7,0,13,0,3,(0 3 0),0,3,0,"$319,19"
09:30,7,0,13,1,3,(0 2 1),0,2,1,"$332,83"
09:30,7,0,14,0,3,(0 3 0),0,3,0,"$351,93"
09:30,7,0,14,1,3,(0 2 1),0,2,1,"$365,57"
09:30,7,1,0,0,3,(1 0 0),1,0,0,"$19,10"
09:30,7,1,0,1,3,(1 0 1),1,0,1,"$19,10"
09:30,7,1,1,0,3,(1 1 0),1,1,0,"$38,19"
09:30,7,1,1,1,3,(1 1 1),1,1,1,"$38,19"
09:30,7,1,2,0,3,(1 2 0),1,2,0,"$57,29"
09:30,7,1,2,1,3,(0 2 1;1 1 1),0,2,1,"$60,02"
09:30,7,1,3,0,3,(0 3 0;1 2 0),1,2,0,"$79,12"
09:30,7,1,3,1,3,(0 2 1;1 1 1),0,2,1,"$81,84"
09:30,7,1,4,0,3,(0 3 0;1 2 0),1,2,0,"$100,94"
09:30,7,1,4,1,3,(0 2 1;1 1 1),0,2,1,"$106,40"
09:30,7,1,5,0,3,(0 3 0;1 2 0),1,2,0,"$125,49"
09:30,7,1,5,1,3,(0 2 1;1 1 1),0,2,1,"$130,95"
09:30,7,1,6,0,3,(0 3 0;1 2 0),0,3,0,"$150,05"
09:30,7,1,6,1,3,(0 2 1;1 1 1),0,2,1,"$155,50"
09:30,7,1,7,0,3,(0 3 0;1 2 0),0,3,0,"$174,60"
09:30,7,1,7,1,3,(0 2 1;1 1 1),0,2,1,"$182,78"
09:30,7,1,8,0,3,(0 3 0;1 2 0),0,3,0,"$201,88"
09:30,7,1,8,1,3,(0 2 1;1 1 1),0,2,1,"$210,07"
09:30,7,1,9,0,3,(0 3 0;1 2 0),0,3,0,"$229,16"
09:30,7,1,9,1,3,(0 2 1;1 1 1),0,2,1,"$240,07"
09:30,7,1,10,0,3,(0 3 0;1 2 0),0,3,0,"$259,17"
09:30,7,1,10,1,3,(0 2 1;1 1 1),0,2,1,"$270,08"
09:30,7,1,11,0,3,(0 3 0;1 2 0),0,3,0,"$289,18"
09:30,7,1,11,1,3,(0 2 1;1 1 1),0,2,1,"$300,09"
09:30,7,1,12,0,3,(0 3 0;1 2 0),0,3,0,"$319,19"
09:30,7,1,12,1,3,(0 2 1;1 1 1),0,2,1,"$332,83"
09:30,7,1,13,0,3,(0 3 0;1 2 0),1,2,0,"$351,93"
09:30,7,1,13,1,3,(0 2 1;1 1 1),0,2,1,"$365,57"
09:30,7,2,0,0,3,(2 0 0),2,0,0,"$38,19"
09:30,7,2,0,1,3,(2 0 1),2,0,1,"$38,19"
09:30,7,2,1,0,3,(2 1 0),2,1,0,"$57,29"
09:30,7,2,1,1,3,(1 1 1;2 0 1),1,1,1,"$60,02"
09:30,7,2,2,0,3,(1 2 0;2 1 0),1,2,0,"$79,12"
09:30,7,2,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$81,84"
09:30,7,2,3,0,3,(0 3 0;1 2 0;2 1 0),1,2,0,"$100,94"
09:30,7,2,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$106,40"
09:30,7,2,4,0,3,(0 3 0;1 2 0;2 1 0),1,2,0,"$125,49"
09:30,7,2,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$130,95"
09:30,7,2,5,0,3,(0 3 0;1 2 0;2 1 0),0,3,0,"$150,05"
09:30,7,2,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$155,50"
09:30,7,2,6,0,3,(0 3 0;1 2 0;2 1 0),0,3,0,"$174,60"
09:30,7,2,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$182,78"
09:30,7,2,7,0,3,(0 3 0;1 2 0;2 1 0),0,3,0,"$201,88"
09:30,7,2,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$210,07"
09:30,7,2,8,0,3,(0 3 0;1 2 0;2 1 0),0,3,0,"$229,16"
09:30,7,2,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$240,07"
09:30,7,2,9,0,3,(0 3 0;1 2 0;2 1 0),0,3,0,"$259,17"
09:30,7,2,9,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$270,08"
09:30,7,2,10,0,3,(0 3 0;1 2 0;2 1 0),0,3,0,"$289,18"
09:30,7,2,10,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$300,09"
09:30,7,2,11,0,3,(0 3 0;1 2 0;2 1 0),0,3,0,"$319,19"
09:30,7,2,11,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$332,83"
09:30,7,2,12,0,3,(0 3 0;1 2 0;2 1 0),1,2,0,"$351,93"
09:30,7,2,12,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$365,57"
09:30,7,3,0,0,3,(3 0 0),3,0,0,"$57,29"
09:30,7,3,0,1,3,(2 0 1),2,0,1,"$60,02"
09:30,7,3,1,0,3,(2 1 0;3 0 0),2,1,0,"$79,12"
09:30,7,3,1,1,3,(1 1 1;2 0 1),1,1,1,"$81,84"
09:30,7,3,2,0,3,(1 2 0;2 1 0;3 0 0),1,2,0,"$100,94"
09:30,7,3,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$106,40"
09:30,7,3,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),1,2,0,"$125,49"
09:30,7,3,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$130,95"
09:30,7,3,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$150,05"
09:30,7,3,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$155,50"
09:30,7,3,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$174,60"
09:30,7,3,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$182,78"
09:30,7,3,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$201,88"
09:30,7,3,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$210,07"
09:30,7,3,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$229,16"
09:30,7,3,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$240,07"
09:30,7,3,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$259,17"
09:30,7,3,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$270,08"
09:30,7,3,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$289,18"
09:30,7,3,9,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$300,09"
09:30,7,3,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$319,19"
09:30,7,3,10,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$332,83"
09:30,7,3,11,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),1,2,0,"$351,93"
09:30,7,3,11,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$365,57"
09:30,7,4,0,0,3,(3 0 0),3,0,0,"$79,12"
09:30,7,4,0,1,3,(2 0 1),2,0,1,"$81,84"
09:30,7,4,1,0,3,(2 1 0;3 0 0),2,1,0,"$100,94"
09:30,7,4,1,1,3,(1 1 1;2 0 1),1,1,1,"$106,40"
09:30,7,4,2,0,3,(1 2 0;2 1 0;3 0 0),1,2,0,"$125,49"
09:30,7,4,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$130,95"
09:30,7,4,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$150,05"
09:30,7,4,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$155,50"
09:30,7,4,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$174,60"
09:30,7,4,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$182,78"
09:30,7,4,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$201,88"
09:30,7,4,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$210,07"
09:30,7,4,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$229,16"
09:30,7,4,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$240,07"
09:30,7,4,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$259,17"
09:30,7,4,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$270,08"
09:30,7,4,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$289,18"
09:30,7,4,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$300,09"
09:30,7,4,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$319,19"
09:30,7,4,9,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$332,83"
09:30,7,4,10,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),1,2,0,"$351,93"
09:30,7,4,10,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$365,57"
09:30,7,5,0,0,3,(3 0 0),3,0,0,"$100,94"
09:30,7,5,0,1,3,(2 0 1),2,0,1,"$106,40"
09:30,7,5,1,0,3,(2 1 0;3 0 0),2,1,0,"$125,49"
09:30,7,5,1,1,3,(1 1 1;2 0 1),1,1,1,"$130,95"
09:30,7,5,2,0,3,(1 2 0;2 1 0;3 0 0),1,2,0,"$150,05"
09:30,7,5,2,1,3,(0 2 1;1 1 1;2 0 1),1,1,1,"$155,50"
09:30,7,5,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),1,2,0,"$174,60"
09:30,7,5,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$182,78"
09:30,7,5,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$201,88"
09:30,7,5,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$210,07"
09:30,7,5,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$229,16"
09:30,7,5,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$240,07"
09:30,7,5,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$259,17"
09:30,7,5,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$270,08"
09:30,7,5,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$289,18"
09:30,7,5,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$300,09"
09:30,7,5,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$319,19"
09:30,7,5,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$332,83"
09:30,7,5,9,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),1,2,0,"$351,93"
09:30,7,5,9,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$365,57"
09:30,7,6,0,0,3,(3 0 0),3,0,0,"$125,49"
09:30,7,6,0,1,3,(2 0 1),2,0,1,"$130,95"
09:30,7,6,1,0,3,(2 1 0;3 0 0),2,1,0,"$150,05"
09:30,7,6,1,1,3,(1 1 1;2 0 1),2,0,1,"$155,50"
09:30,7,6,2,0,3,(1 2 0;2 1 0;3 0 0),2,1,0,"$174,60"
09:30,7,6,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$182,78"
09:30,7,6,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$201,88"
09:30,7,6,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$210,07"
09:30,7,6,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$229,16"
09:30,7,6,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$240,07"
09:30,7,6,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$259,17"
09:30,7,6,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$270,08"
09:30,7,6,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$289,18"
09:30,7,6,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$300,09"
09:30,7,6,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$319,19"
09:30,7,6,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$332,83"
09:30,7,6,8,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),1,2,0,"$351,93"
09:30,7,6,8,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$365,57"
09:30,7,7,0,0,3,(3 0 0),3,0,0,"$150,05"
09:30,7,7,0,1,3,(2 0 1),2,0,1,"$155,50"
09:30,7,7,1,0,3,(2 1 0;3 0 0),3,0,0,"$174,60"
09:30,7,7,1,1,3,(1 1 1;2 0 1),1,1,1,"$182,78"
09:30,7,7,2,0,3,(1 2 0;2 1 0;3 0 0),1,2,0,"$201,88"
09:30,7,7,2,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$210,07"
09:30,7,7,3,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$229,16"
09:30,7,7,3,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$240,07"
09:30,7,7,4,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$259,17"
09:30,7,7,4,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$270,08"
09:30,7,7,5,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$289,18"
09:30,7,7,5,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$300,09"
09:30,7,7,6,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),0,3,0,"$319,19"
09:30,7,7,6,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$332,83"
09:30,7,7,7,0,3,(0 3 0;1 2 0;2 1 0;3 0 0),1,2,0,"$351,93"
09:30,7,7,7,1,3,(0 2 1;1 1 1;2 0 1),0,2,1,"$365,57"
09:45,8,0,0,0,2,(0 0 0),0,0,0,"$0,00"
09:45,8,0,0,1,2,(0 0 1),0,0,1,"$0,00"
09:45,8,0,1,0,2,(0 1 0),0,1,0,"$21,82"
09:45,8,0,1,1,2,(0 1 1),0,1,1,"$21,82"
09:45,8,0,2,0,2,(0 2 0),0,2,0,"$43,65"
09:45,8,0,2,1,2,(0 1 1),0,1,1,"$46,38"
09:45,8,0,3,0,2,(0 2 0),0,2,0,"$68,20"
09:45,8,0,3,1,2,(0 1 1),0,1,1,"$70,93"
09:45,8,0,4,0,2,(0 2 0),0,2,0,"$92,76"
09:45,8,0,4,1,2,(0 1 1),0,1,1,"$95,48"
09:45,8,0,5,0,2,(0 2 0),0,2,0,"$117,31"
09:45,8,0,5,1,2,(0 1 1),0,1,1,"$122,77"
09:45,8,0,6,0,2,(0 2 0),0,2,0,"$144,59"
09:45,8,0,6,1,2,(0 1 1),0,1,1,"$150,05"
09:45,8,0,7,0,2,(0 2 0),0,2,0,"$171,87"
09:45,8,0,7,1,2,(0 1 1),0,1,1,"$180,06"
09:45,8,0,8,0,2,(0 2 0),0,2,0,"$201,88"
09:45,8,0,8,1,2,(0 1 1),0,1,1,"$210,07"
09:45,8,0,9,0,2,(0 2 0),0,2,0,"$231,89"
09:45,8,0,9,1,2,(0 1 1),0,1,1,"$240,07"
09:45,8,0,10,0,2,(0 2 0),0,2,0,"$261,90"
09:45,8,0,10,1,2,(0 1 1),0,1,1,"$272,81"
09:45,8,0,11,0,2,(0 2 0),0,2,0,"$294,64"
09:45,8,0,11,1,2,(0 1 1),0,1,1,"$305,55"
09:45,8,0,12,0,2,(0 2 0),0,2,0,"$327,37"
09:45,8,0,12,1,2,(0 1 1),0,1,1,"$341,01"
09:45,8,0,13,0,2,(0 2 0),0,2,0,"$362,84"
09:45,8,0,13,1,2,(0 1 1),0,1,1,"$376,48"
09:45,8,0,14,0,2,(0 2 0),0,2,0,"$398,31"
09:45,8,0,14,1,2,(0 1 1),0,1,1,"$411,95"
09:45,8,0,15,0,2,(0 2 0),0,2,0,"$433,77"
09:45,8,0,15,1,2,(0 1 1),0,1,1,"$450,14"
09:45,8,1,0,0,2,(1 0 0),1,0,0,"$21,82"
09:45,8,1,0,1,2,(1 0 1),1,0,1,"$21,82"
09:45,8,1,1,0,2,(1 1 0),1,1,0,"$43,65"
09:45,8,1,1,1,2,(0 1 1;1 0 1),0,1,1,"$46,38"
09:45,8,1,2,0,2,(0 2 0;1 1 0),0,2,0,"$68,20"
09:45,8,1,2,1,2,(0 1 1;1 0 1),0,1,1,"$70,93"
09:45,8,1,3,0,2,(0 2 0;1 1 0),0,2,0,"$92,76"
09:45,8,1,3,1,2,(0 1 1;1 0 1),0,1,1,"$95,48"
09:45,8,1,4,0,2,(0 2 0;1 1 0),0,2,0,"$117,31"
09:45,8,1,4,1,2,(0 1 1;1 0 1),0,1,1,"$122,77"
09:45,8,1,5,0,2,(0 2 0;1 1 0),0,2,0,"$144,59"
09:45,8,1,5,1,2,(0 1 1;1 0 1),0,1,1,"$150,05"
09:45,8,1,6,0,2,(0 2 0;1 1 0),0,2,0,"$171,87"
09:45,8,1,6,1,2,(0 1 1;1 0 1),0,1,1,"$180,06"
09:45,8,1,7,0,2,(0 2 0;1 1 0),0,2,0,"$201,88"
09:45,8,1,7,1,2,(0 1 1;1 0 1),0,1,1,"$210,07"
09:45,8,1,8,0,2,(0 2 0;1 1 0),0,2,0,"$231,89"
09:45,8,1,8,1,2,(0 1 1;1 0 1),0,1,1,"$240,07"
09:45,8,1,9,0,2,(0 2 0;1 1 0),0,2,0,"$261,90"
09:45,8,1,9,1,2,(0 1 1;1 0 1),0,1,1,"$272,81"
09:45,8,1,10,0,2,(0 2 0;1 1 0),0,2,0,"$294,64"
09:45,8,1,10,1,2,(0 1 1;1 0 1),0,1,1,"$305,55"
09:45,8,1,11,0,2,(0 2 0;1 1 0),0,2,0,"$327,37"
09:45,8,1,11,1,2,(0 1 1;1 0 1),0,1,1,"$341,01"
09:45,8,1,12,0,2,(0 2 0;1 1 0),0,2,0,"$362,84"
09:45,8,1,12,1,2,(0 1 1;1 0 1),0,1,1,"$376,48"
09:45,8,1,13,0,2,(0 2 0;1 1 0),0,2,0,"$398,31"
09:45,8,1,13,1,2,(0 1 1;1 0 1),0,1,1,"$411,95"
09:45,8,1,14,0,2,(0 2 0;1 1 0),0,2,0,"$433,77"
09:45,8,1,14,1,2,(0 1 1;1 0 1),0,1,1,"$450,14"
09:45,8,2,0,0,2,(2 0 0),2,0,0,"$43,65"
09:45,8,2,0,1,2,(1 0 1),1,0,1,"$46,38"
09:45,8,2,1,0,2,(1 1 0;2 0 0),1,1,0,"$68,20"
09:45,8,2,1,1,2,(0 1 1;1 0 1),0,1,1,"$70,93"
09:45,8,2,2,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$92,76"
09:45,8,2,2,1,2,(0 1 1;1 0 1),0,1,1,"$95,48"
09:45,8,2,3,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$117,31"
09:45,8,2,3,1,2,(0 1 1;1 0 1),0,1,1,"$122,77"
09:45,8,2,4,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$144,59"
09:45,8,2,4,1,2,(0 1 1;1 0 1),0,1,1,"$150,05"
09:45,8,2,5,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$171,87"
09:45,8,2,5,1,2,(0 1 1;1 0 1),0,1,1,"$180,06"
09:45,8,2,6,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$201,88"
09:45,8,2,6,1,2,(0 1 1;1 0 1),0,1,1,"$210,07"
09:45,8,2,7,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$231,89"
09:45,8,2,7,1,2,(0 1 1;1 0 1),0,1,1,"$240,07"
09:45,8,2,8,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$261,90"
09:45,8,2,8,1,2,(0 1 1;1 0 1),0,1,1,"$272,81"
09:45,8,2,9,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$294,64"
09:45,8,2,9,1,2,(0 1 1;1 0 1),0,1,1,"$305,55"
09:45,8,2,10,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$327,37"
09:45,8,2,10,1,2,(0 1 1;1 0 1),0,1,1,"$341,01"
09:45,8,2,11,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$362,84"
09:45,8,2,11,1,2,(0 1 1;1 0 1),0,1,1,"$376,48"
09:45,8,2,12,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$398,31"
09:45,8,2,12,1,2,(0 1 1;1 0 1),0,1,1,"$411,95"
09:45,8,2,13,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$433,77"
09:45,8,2,13,1,2,(0 1 1;1 0 1),0,1,1,"$450,14"
09:45,8,3,0,0,2,(2 0 0),2,0,0,"$68,20"
09:45,8,3,0,1,2,(1 0 1),1,0,1,"$70,93"
09:45,8,3,1,0,2,(1 1 0;2 0 0),1,1,0,"$92,76"
09:45,8,3,1,1,2,(0 1 1;1 0 1),0,1,1,"$95,48"
09:45,8,3,2,0,2,(0 2 0;1 1 0;2 0 0),1,1,0,"$117,31"
09:45,8,3,2,1,2,(0 1 1;1 0 1),0,1,1,"$122,77"
09:45,8,3,3,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$144,59"
09:45,8,3,3,1,2,(0 1 1;1 0 1),0,1,1,"$150,05"
09:45,8,3,4,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$171,87"
09:45,8,3,4,1,2,(0 1 1;1 0 1),0,1,1,"$180,06"
09:45,8,3,5,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$201,88"
09:45,8,3,5,1,2,(0 1 1;1 0 1),0,1,1,"$210,07"
09:45,8,3,6,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$231,89"
09:45,8,3,6,1,2,(0 1 1;1 0 1),0,1,1,"$240,07"
09:45,8,3,7,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$261,90"
09:45,8,3,7,1,2,(0 1 1;1 0 1),0,1,1,"$272,81"
09:45,8,3,8,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$294,64"
09:45,8,3,8,1,2,(0 1 1;1 0 1),0,1,1,"$305,55"
09:45,8,3,9,0,2,(0 2 0;1 1 0;2 0 0),0,2,0,"$327,37"
